Filename,CamId,Year,Latitude,Longitude,Month,Day,Timezone,Hour,Min,TempM,TempI
20120602_171140.jpg,684,2012,37.2979,-79.9877,6,2,-5,9,54,17.2,63.0
20120602_234143.jpg,684,2012,37.2979,-79.9877,6,2,-5,17,54,20.6,69.1
20120603_074140.jpg,684,2012,37.2979,-79.9877,6,3,-5,1,54,13.3,55.9
20120603_134139.jpg,684,2012,37.2979,-79.9877,6,3,-5,7,54,14.4,57.9
20120603_171139.jpg,684,2012,37.2979,-79.9877,6,3,-5,9,54,18.9,66.0
20120603_211139.jpg,684,2012,37.2979,-79.9877,6,3,-5,13,54,23.3,73.9
20120603_004139.jpg,684,2012,37.2979,-79.9877,6,3,-5,18,54,25.0,77.0
20120603_021140.jpg,684,2012,37.2979,-79.9877,6,3,-5,18,54,25.0,77.0
20120603_014139.jpg,684,2012,37.2979,-79.9877,6,3,-5,19,54,23.3,73.9
20120604_104138.jpg,684,2012,37.2979,-79.9877,6,4,-5,4,54,17.2,63.0
20120604_191139.jpg,684,2012,37.2979,-79.9877,6,4,-5,11,54,25.0,77.0
20120604_201140.jpg,684,2012,37.2979,-79.9877,6,4,-5,12,54,26.1,79.0
20120604_194140.jpg,684,2012,37.2979,-79.9877,6,4,-5,13,54,26.0,78.8
20120604_004140.jpg,684,2012,37.2979,-79.9877,6,4,-5,18,54,25.0,77.0
20120605_134139.jpg,684,2012,37.2979,-79.9877,6,5,-5,7,54,15.6,60.1
20120605_181139.jpg,684,2012,37.2979,-79.9877,6,5,-5,10,54,19.4,66.9
20120605_194139.jpg,684,2012,37.2979,-79.9877,6,5,-5,13,54,20.6,69.1
20120605_204140.jpg,684,2012,37.2979,-79.9877,6,5,-5,14,54,21.7,71.1
20120605_031138.jpg,684,2012,37.2979,-79.9877,6,5,-5,19,54,16.1,61.0
20120606_071139.jpg,684,2012,37.2979,-79.9877,6,6,-5,2,6,14.0,57.2
20120606_104139.jpg,684,2012,37.2979,-79.9877,6,6,-5,4,54,13.3,55.9
20120606_144139.jpg,684,2012,37.2979,-79.9877,6,6,-5,8,54,13.9,57.0
20120606_181138.jpg,684,2012,37.2979,-79.9877,6,6,-5,13,7,17.0,62.6
20120606_001139.jpg,684,2012,37.2979,-79.9877,6,6,-5,16,54,18.9,66.0
20120607_144140.jpg,684,2012,37.2979,-79.9877,6,7,-5,8,54,15.6,60.1
20120607_174138.jpg,684,2012,37.2979,-79.9877,6,7,-5,11,54,22.2,72.0
20120607_004140.jpg,684,2012,37.2979,-79.9877,6,7,-5,18,54,22.2,72.0
20120608_051139.jpg,684,2012,37.2979,-79.9877,6,8,-5,0,54,14.4,57.9
20120608_071140.jpg,684,2012,37.2979,-79.9877,6,8,-5,0,54,14.4,57.9
20120608_141138.jpg,684,2012,37.2979,-79.9877,6,8,-5,6,54,13.3,55.9
20120608_154140.jpg,684,2012,37.2979,-79.9877,6,8,-5,9,54,20.6,69.1
20120608_164236.jpg,684,2012,37.2979,-79.9877,6,8,-5,10,54,23.3,73.9
20120608_014140.jpg,684,2012,37.2979,-79.9877,6,8,-5,19,54,25.6,78.1
20120608_031139.jpg,684,2012,37.2979,-79.9877,6,8,-5,19,54,25.6,78.1
20120608_024139.jpg,684,2012,37.2979,-79.9877,6,8,-5,20,54,21.1,70.0
20120609_051140.jpg,684,2012,37.2979,-79.9877,6,9,-5,0,54,16.7,62.1
20120609_064139.jpg,684,2012,37.2979,-79.9877,6,9,-5,0,54,16.7,62.1
20120609_071141.jpg,684,2012,37.2979,-79.9877,6,9,-5,0,54,16.7,62.1
20120609_191140.jpg,684,2012,37.2979,-79.9877,6,9,-5,11,54,26.7,80.1
20120610_054140.jpg,684,2012,37.2979,-79.9877,6,10,-5,0,54,17.8,64.0
20120610_121138.jpg,684,2012,37.2979,-79.9877,6,10,-5,4,54,17.2,63.0
20120610_154140.jpg,684,2012,37.2979,-79.9877,6,10,-5,9,54,24.4,75.9
20120610_184140.jpg,684,2012,37.2979,-79.9877,6,10,-5,12,54,29.4,84.9
20120610_211140.jpg,684,2012,37.2979,-79.9877,6,10,-5,13,54,29.4,84.9
20120610_001138.jpg,684,2012,37.2979,-79.9877,6,10,-5,16,54,28.9,84.0
20120611_101139.jpg,684,2012,37.2979,-79.9877,6,11,-5,2,54,20.0,68.0
20120611_121140.jpg,684,2012,37.2979,-79.9877,6,11,-5,4,54,20.0,68.0
20120612_211148.jpg,684,2012,37.2979,-79.9877,6,12,-5,13,54,28.9,84.0
20120612_214239.jpg,684,2012,37.2979,-79.9877,6,12,-5,15,54,29.4,84.9
20120612_231156.jpg,684,2012,37.2979,-79.9877,6,12,-5,15,54,29.4,84.9
20120612_234234.jpg,684,2012,37.2979,-79.9877,6,12,-5,17,54,29.4,84.9
20120612_014144.jpg,684,2012,37.2979,-79.9877,6,12,-5,19,54,25.6,78.1
20120612_031142.jpg,684,2012,37.2979,-79.9877,6,12,-5,19,54,25.6,78.1
20120612_034159.jpg,684,2012,37.2979,-79.9877,6,12,-5,21,54,21.7,71.1
20120613_091149.jpg,684,2012,37.2979,-79.9877,6,13,-5,1,54,19.4,66.9
20120613_104145.jpg,684,2012,37.2979,-79.9877,6,13,-5,4,54,20.0,68.0
20120613_171225.jpg,684,2012,37.2979,-79.9877,6,13,-5,9,54,25.6,78.1
20120613_214240.jpg,684,2012,37.2979,-79.9877,6,13,-5,15,54,27.8,82.0
20120613_231149.jpg,684,2012,37.2979,-79.9877,6,13,-5,15,54,27.8,82.0
20120613_011155.jpg,684,2012,37.2979,-79.9877,6,13,-5,17,54,28.3,82.9
20120614_054225.jpg,684,2012,37.2979,-79.9877,6,14,-5,0,54,17.2,63.0
20120614_191146.jpg,684,2012,37.2979,-79.9877,6,14,-5,11,54,23.3,73.9
20120614_221149.jpg,684,2012,37.2979,-79.9877,6,14,-5,14,54,25.0,77.0
20120614_231145.jpg,684,2012,37.2979,-79.9877,6,14,-5,15,54,25.6,78.1
20120614_224144.jpg,684,2012,37.2979,-79.9877,6,14,-5,16,54,25.6,78.1
20120615_064154.jpg,684,2012,37.2979,-79.9877,6,15,-5,0,54,19.4,66.9
20120615_114228.jpg,684,2012,37.2979,-79.9877,6,15,-5,5,54,17.8,64.0
20120615_191145.jpg,684,2012,37.2979,-79.9877,6,15,-5,11,54,23.9,75.0
20120615_194149.jpg,684,2012,37.2979,-79.9877,6,15,-5,13,54,23.9,75.0
20120615_214143.jpg,684,2012,37.2979,-79.9877,6,15,-5,15,54,25.6,78.1
20120616_131213.jpg,684,2012,37.2979,-79.9877,6,16,-5,5,54,13.9,57.0
20120616_174203.jpg,684,2012,37.2979,-79.9877,6,16,-5,11,54,22.8,73.0
20120616_184214.jpg,684,2012,37.2979,-79.9877,6,16,-5,12,54,23.3,73.9
20120616_224147.jpg,684,2012,37.2979,-79.9877,6,16,-5,16,54,24.4,75.9
20120617_084204.jpg,684,2012,37.2979,-79.9877,6,17,-5,2,54,16.7,62.1
20120617_114151.jpg,684,2012,37.2979,-79.9877,6,17,-5,5,54,13.9,57.0
20120617_171227.jpg,684,2012,37.2979,-79.9877,6,17,-5,9,54,20.0,68.0
20120617_214155.jpg,684,2012,37.2979,-79.9877,6,17,-5,15,54,24.4,75.9
20120617_001202.jpg,684,2012,37.2979,-79.9877,6,17,-5,16,54,23.9,75.0
20120617_224201.jpg,684,2012,37.2979,-79.9877,6,17,-5,16,54,23.9,75.0
20120618_054212.jpg,684,2012,37.2979,-79.9877,6,18,-5,0,54,21.1,70.0
20120618_061221.jpg,684,2012,37.2979,-79.9877,6,18,-5,0,54,21.1,70.0
20120618_114244.jpg,684,2012,37.2979,-79.9877,6,18,-5,5,54,19.4,66.9
20120618_131200.jpg,684,2012,37.2979,-79.9877,6,18,-5,6,41,19.0,66.2
20120618_191227.jpg,684,2012,37.2979,-79.9877,6,18,-5,11,54,22.8,73.0
20120619_054225.jpg,684,2012,37.2979,-79.9877,6,19,-5,0,54,20.6,69.1
20120619_114147.jpg,684,2012,37.2979,-79.9877,6,19,-5,5,54,20.6,69.1
20120619_161224.jpg,684,2012,37.2979,-79.9877,6,19,-5,8,54,22.2,72.0
20120619_174150.jpg,684,2012,37.2979,-79.9877,6,19,-5,11,54,28.3,82.9
20120620_064205.jpg,684,2012,37.2979,-79.9877,6,20,-5,0,54,22.8,73.0
20120620_074223.jpg,684,2012,37.2979,-79.9877,6,20,-5,1,54,21.7,71.1
20120620_211228.jpg,684,2012,37.2979,-79.9877,6,20,-5,13,54,32.2,90.0
20120620_204218.jpg,684,2012,37.2979,-79.9877,6,20,-5,14,54,33.3,91.9
20120620_231145.jpg,684,2012,37.2979,-79.9877,6,20,-5,15,54,31.7,89.1
20120620_031206.jpg,684,2012,37.2979,-79.9877,6,20,-5,19,54,29.4,84.9
20120621_074217.jpg,684,2012,37.2979,-79.9877,6,21,-5,1,54,23.3,73.9
20120621_094152.jpg,684,2012,37.2979,-79.9877,6,21,-5,3,54,22.2,72.0
20120621_154211.jpg,684,2012,37.2979,-79.9877,6,21,-5,9,54,28.3,82.9
20120621_181204.jpg,684,2012,37.2979,-79.9877,6,21,-5,10,54,29.4,84.9
20120622_054242.jpg,684,2012,37.2979,-79.9877,6,22,-5,0,54,25.0,77.0
20120622_141218.jpg,684,2012,37.2979,-79.9877,6,22,-5,6,54,23.3,73.9
20120622_191214.jpg,684,2012,37.2979,-79.9877,6,22,-5,11,54,26.7,80.1
20120622_214205.jpg,684,2012,37.2979,-79.9877,6,22,-5,15,54,31.1,88.0
20120622_014235.jpg,684,2012,37.2979,-79.9877,6,22,-5,19,54,23.9,75.0
20120623_121155.jpg,684,2012,37.2979,-79.9877,6,23,-5,4,54,20.0,68.0
20120623_171155.jpg,684,2012,37.2979,-79.9877,6,23,-5,9,54,25.6,78.1
20120623_211235.jpg,684,2012,37.2979,-79.9877,6,23,-5,13,54,30.6,87.1
20120623_204229.jpg,684,2012,37.2979,-79.9877,6,23,-5,14,54,30.6,87.1
20120623_044202.jpg,684,2012,37.2979,-79.9877,6,23,-5,22,54,22.8,73.0
20120624_081148.jpg,684,2012,37.2979,-79.9877,6,24,-5,0,54,20.6,69.1
20120624_111207.jpg,684,2012,37.2979,-79.9877,6,24,-5,3,54,18.0,64.4
20120624_144237.jpg,684,2012,37.2979,-79.9877,6,24,-5,8,54,23.3,73.9
20120624_181150.jpg,684,2012,37.2979,-79.9877,6,24,-5,10,54,27.2,81.0
20120624_004154.jpg,684,2012,37.2979,-79.9877,6,24,-5,18,54,25.6,78.1
20120625_084236.jpg,684,2012,37.2979,-79.9877,6,25,-5,2,54,20.6,69.1
20120625_144216.jpg,684,2012,37.2979,-79.9877,6,25,-5,8,54,24.4,75.9
20120625_164206.jpg,684,2012,37.2979,-79.9877,6,25,-5,10,54,28.3,82.9
20120625_224200.jpg,684,2012,37.2979,-79.9877,6,25,-5,16,54,31.1,88.0
20120625_034149.jpg,684,2012,37.2979,-79.9877,6,25,-5,21,54,22.8,73.0
20120626_104221.jpg,684,2012,37.2979,-79.9877,6,26,-5,4,54,16.7,62.1
20120626_204234.jpg,684,2012,37.2979,-79.9877,6,26,-5,14,54,26.1,79.0
20120626_031154.jpg,684,2012,37.2979,-79.9877,6,26,-5,19,54,25.0,77.0
20120627_064150.jpg,684,2012,37.2979,-79.9877,6,27,-5,0,54,17.8,64.0
20120627_091213.jpg,684,2012,37.2979,-79.9877,6,27,-5,1,54,16.7,62.1
20120627_094225.jpg,684,2012,37.2979,-79.9877,6,27,-5,3,54,14.4,57.9
20120627_154150.jpg,684,2012,37.2979,-79.9877,6,27,-5,9,54,23.3,73.9
20120627_021212.jpg,684,2012,37.2979,-79.9877,6,27,-5,18,54,29.4,84.9
20120627_031239.jpg,684,2012,37.2979,-79.9877,6,27,-5,19,54,28.3,82.9
20120627_024223.jpg,684,2012,37.2979,-79.9877,6,27,-5,20,54,23.3,73.9
20120628_051219.jpg,684,2012,37.2979,-79.9877,6,28,-5,0,54,20.0,68.0
20120628_074230.jpg,684,2012,37.2979,-79.9877,6,28,-5,1,54,18.9,66.0
20120628_091209.jpg,684,2012,37.2979,-79.9877,6,28,-5,1,54,18.9,66.0
20120628_224211.jpg,684,2012,37.2979,-79.9877,6,28,-5,16,54,35.6,96.1
20120628_024153.jpg,684,2012,37.2979,-79.9877,6,28,-5,20,54,31.7,89.1
20120629_054201.jpg,684,2012,37.2979,-79.9877,6,29,-5,0,54,30.0,86.0
